ExperimentDesc,% top pixel,threshold,LogitDiff,avg_num_pixel,Image Cfact logit,Image Fact Logit,Text Cfact Logit,Text Fact Logit,Image Cfact>Fact,Text Cfact>Fact,Image Valid Examples,Text Valid Examples,Image Pos Higher,Text Pos Higher,indexes_cfact_gt_fact_text
resid_ablation,N/A,0.7,-32.372135162353516,2020.7247706422017,8.104854583740234,40.47698974609375,0.0,0.0,21.951219512195124,0.0,369,0,27.165137614678898,-1.0,
resid_ablation_control,N/A,0.7,78.81108689308167,2020.7247706422017,109.0073070526123,30.19622015953064,0.0,0.0,72.96037296037296,0.0,429,0,4.954128440366972,-1.0,
resid_ablation_grad,N/A,0.7,-9.167878150939941,2020.7247706422017,28.758633613586426,37.92651176452637,0.0,0.0,43.424317617866,0.0,403,0,16.68348623853211,-1.0,
resid_ablation_intgrad,N/A,0.7,-11.028383255004883,2020.7247706422017,28.441904067993164,39.47028732299805,0.0,0.0,43.95061728395061,0.0,405,0,15.73165137614679,-1.0,
resid_ablation,N/A,0.8,-18.78751516342163,2309.701834862385,4.585325717926025,23.372840881347656,0.0,0.0,23.49206349206349,0.0,315,0,40.62155963302752,-1.0,
resid_ablation_control,N/A,0.8,63.25180006027222,2309.701834862385,94.64806938171387,31.39626932144165,0.0,0.0,71.0955710955711,0.0,429,0,5.139908256880734,-1.0,
resid_ablation_grad,N/A,0.8,-9.421385765075684,2309.701834862385,19.5643892288208,28.985774993896484,0.0,0.0,41.732283464566926,0.0,381,0,23.86697247706422,-1.0,
resid_ablation_intgrad,N/A,0.8,-9.224821090698242,2309.701834862385,18.57845687866211,27.80327796936035,0.0,0.0,44.06332453825858,0.0,379,0,24.357798165137616,-1.0,
resid_ablation,N/A,0.9,-9.33437728881836,2598.637614678899,2.7438583374023438,12.078235626220703,0.0,0.0,27.857142857142858,0.0,280,0,50.293577981651374,-1.0,
resid_ablation_control,N/A,0.9,34.08234643936157,2598.637614678899,59.766735553741455,25.684389114379883,0.0,0.0,65.77017114914425,0.0,409,0,12.057339449541285,-1.0,
resid_ablation_grad,N/A,0.9,-3.3167991638183594,2598.637614678899,8.637113571166992,11.953912734985352,0.0,0.0,42.15384615384615,0.0,325,0,39.071100917431195,-1.0,
resid_ablation_intgrad,N/A,0.9,-3.6048202514648438,2598.637614678899,7.935573577880859,11.540393829345703,0.0,0.0,44.409937888198755,0.0,322,0,39.2454128440367,-1.0,
resid_ablation,N/A,1.0,-6.918773651123047,2887.6146788990827,2.2114639282226562,9.130237579345703,0.0,0.0,30.711610486891384,0.0,267,0,53.18577981651376,-1.0,
resid_ablation_control,N/A,1.0,-6.918773651123047,2887.6146788990827,2.2114639282226562,9.130237579345703,0.0,0.0,30.711610486891384,0.0,267,0,53.18577981651376,-1.0,
resid_ablation_grad,N/A,1.0,-6.918773651123047,2887.6146788990827,2.2114639282226562,9.130237579345703,0.0,0.0,30.711610486891384,0.0,267,0,53.18577981651376,-1.0,
resid_ablation_intgrad,N/A,1.0,-6.918773651123047,2887.6146788990827,2.2114639282226562,9.130237579345703,0.0,0.0,30.711610486891384,0.0,267,0,53.18577981651376,-1.0,
