model,model_slug,layer,head,factual_accuracy_pct,factual_preference_pct_points,head_group
Gemma3,gemma3,2,5,45.370370149612434,-4.62962985038757,Other
Gemma3,gemma3,2,6,45.370370149612434,-4.62962985038757,Other
Gemma3,gemma3,2,7,49.30555820465088,-0.69444179534912,Other
Gemma3,gemma3,2,8,47.91666865348816,-2.08333134651184,Other
Gemma3,gemma3,2,9,48.611110448837294,-1.38888955116271,Other
Gemma3,gemma3,2,10,49.53703880310059,-0.46296119689941,Other
Gemma3,gemma3,2,11,46.759259700775154,-3.24074029922485,Other
Gemma3,gemma3,2,12,46.52777910232544,-3.4722208976745597,Other
Gemma3,gemma3,2,13,46.99074029922486,-3.00925970077514,Other
Gemma3,gemma3,2,14,49.7685194015503,-0.2314805984497,Other
Gemma3,gemma3,2,15,48.14814925193787,-1.85185074806213,Other
Gemma3,gemma3,3,0,49.53703880310059,-0.46296119689941,Other
Gemma3,gemma3,3,1,51.62037014961241,1.62037014961242,Other
Gemma3,gemma3,3,2,46.52777910232544,-3.4722208976745597,Other
Gemma3,gemma3,3,3,50.694444775581346,0.69444477558135,Other
Gemma3,gemma3,3,4,49.53703880310059,-0.46296119689941,Other
Gemma3,gemma3,3,5,51.157405972480774,1.15740597248077,Other
Gemma3,gemma3,3,6,50.694444775581346,0.69444477558135,Other
Gemma3,gemma3,3,7,53.24074029922485,3.24074029922485,Other
Gemma3,gemma3,3,8,55.09259402751921,5.09259402751922,Other
Gemma3,gemma3,3,9,49.30555820465088,-0.69444179534912,Other
Gemma3,gemma3,3,10,50.694444775581346,0.69444477558135,Other
Gemma3,gemma3,3,11,51.157405972480774,1.15740597248077,Other
Gemma3,gemma3,3,12,48.611110448837294,-1.38888955116271,Other
Gemma3,gemma3,3,13,51.851850748062134,1.85185074806213,Other
Gemma3,gemma3,3,14,52.546295523643494,2.5462955236434897,Other
Gemma3,gemma3,3,15,51.388889551162706,1.38888955116271,Other
Gemma3,gemma3,4,0,49.30555820465088,-0.69444179534912,Other
Gemma3,gemma3,4,1,49.0740716457367,-0.9259283542632999,Other
Gemma3,gemma3,4,2,51.62037014961241,1.62037014961242,Other
Gemma3,gemma3,4,3,49.30555820465088,-0.69444179534912,Other
Gemma3,gemma3,4,4,52.546295523643494,2.5462955236434897,Other
Gemma3,gemma3,4,5,50.0,-0.0,Other
Gemma3,gemma3,4,6,49.53703880310059,-0.46296119689941,Other
Gemma3,gemma3,4,7,49.0740716457367,-0.9259283542632999,Other
Gemma3,gemma3,4,8,49.53703880310059,-0.46296119689941,Other
Gemma3,gemma3,4,9,50.694444775581346,0.69444477558135,Other
Gemma3,gemma3,4,10,50.92592537403105,0.92592537403106,Other
Gemma3,gemma3,4,11,50.46296417713165,0.46296417713164995,Other
Gemma3,gemma3,4,12,51.851850748062134,1.85185074806213,Other
Gemma3,gemma3,4,13,49.0740716457367,-0.9259283542632999,Other
Gemma3,gemma3,4,14,50.0,-0.0,Other
Gemma3,gemma3,4,15,50.0,-0.0,Other
Gemma3,gemma3,5,0,45.833331346511855,-4.16666865348815,Other
Gemma3,gemma3,5,1,46.759259700775154,-3.24074029922485,Other
Gemma3,gemma3,5,2,45.370370149612434,-4.62962985038757,Other
Gemma3,gemma3,5,3,46.29629850387574,-3.70370149612426,Other
Gemma3,gemma3,5,4,48.37962985038758,-1.62037014961242,Other
Gemma3,gemma3,5,5,45.60185074806214,-4.39814925193786,Other
Gemma3,gemma3,5,6,46.06481194496155,-3.93518805503845,Other
Gemma3,gemma3,5,7,45.60185074806214,-4.39814925193786,Other
Gemma3,gemma3,5,8,44.67592835426331,-5.32407164573669,Other
Gemma3,gemma3,5,9,48.611110448837294,-1.38888955116271,Other
Gemma3,gemma3,5,10,45.370370149612434,-4.62962985038757,Other
Gemma3,gemma3,5,11,49.53703880310059,-0.46296119689941,Other
